SamplesperPixel,ScanningSequence,SequenceVariant,ScanOptions,MRAcquisitionType,RepetitionTime,EchoTime,EchoTrainLength,InversionTime,AngioFlag,NumberofAverages,ImagingFrequency,MagneticFieldstrength,SpacingBetweenSlices,PercentSampling,PercentPhaseFieldofView,PixelBandwidth,ReconstructionDiameter,PhaseEncodingDirection,FlipAngle,SAR,VariableFlipAngleFlag,SeriesDescription,SHStationName
1,NULL,NONE,NULL,2D,10000,89.7,1,0,N,1,63.868576,1.5,2.2,100,100,1953.12,220,COL,90,0.181866,N,EXP,MR1W1
1,NULL,NONE,NULL,2D,10000,89.7,1,0,N,1,63.868576,1.5,2.2,100,100,1953.12,220,COL,90,0.181866,N,DWI,MR1W1
1,SE,NULL,NULL,2D,3750,92.992,6,0,N,1,63.868545,1.5,3,100,100,44.375,160,ROW,90,0.5148,N,Cor T2 through hippocampi,MR1W1
1,GR,NULL,NULL,3D,22,6,1,NULL,N,1,63.868545,1.5,NULL,100,100,57.46099725,NULL,ROW,20,0.0219705,N,COR SPGR REFORMAT,MR1W1
1,IR,SK,NULL,2D,10002,123.648,1,2200,N,0.5,63.868545,1.5,3,58.0357,100,150.234,160,ROW,90,0.3827,N,Cor Oblique T2 FLAIR,MR1W1
1,GR,NULL,NULL,3D,22,6,1,NULL,N,1,63.868545,1.5,NULL,100,100,57.46099725,NULL,ROW,20,0.0219705,N,AXIAL SPGR REFORMAT,MR1W1
1,SE,SK,NULL,2D,4250,111.552,12,0,N,1,63.868545,1.5,4.5,100,80,27.1094,200,ROW,90,0.449,N,Ax T2,MR1W1
1,NULL,NONE,NULL,2D,10000,89.7,1,0,N,1,63.868576,1.5,2.2,100,100,1953.12,220,COL,90,0.181866,N,Ax Iso Diffusion,MR1W1
1,IR,SK,NULL,2D,10002,126.592,1,2200,N,0.5,63.868545,1.5,4.5,64.5833,100,162.734,200,ROW,90,0.5102,N,Ax FLAIR,MR1W1
1,NULL,SS,NULL,2D,5000,20,2,0,N,2,63.868576,1.5,4,100,100,976.562,220,ROW,40,0.000723149,N,Ax EPI Susceptibility,MR1W1
1,NULL,NONE,NULL,2D,10000,89.7,1,0,N,1,63.868576,1.5,2.2,100,100,1953.12,220,COL,90,0.181866,N,ADC,MR1W1
3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3D Saved State - AutoSave,MR1W1
1,GR,NULL,NULL,3D,26,19.2,1,NULL,N,1,123.255852,3,NULL,95,75,120,NULL,ROW,15,0.043563663,N,SWI_Images,MR3EL2
1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Single Voxel TE=35 right,MR3EL2
1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Single Voxel TE=288 right,MR3EL2
1,NULL,NULL,NULL,3D,5000,355,147,1800,N,1,123.255857,3,NULL,100.7463,100,789,NULL,ROW,120,0.465788838,Y,Sag T2_FLAIR_SPACE_irprep_ns_p2_da-fl_iso,MR3EL2
1,NULL,NULL,IR,3D,2530,1.64,1,1200,N,4,123.255852,3,NULL,100,100,651,NULL,ROW,7,0.130952786,N,Sag T1 MEMPRAGE 1 mm 4e nomoco RMS,MR3EL2
1,NULL,NULL,IR,3D,2530,3.5,1,1200,N,1,123.255852,3,NULL,100,100,651,NULL,ROW,7,0.130952786,N,Sag T1 MEMPRAGE 1 mm 4e nomoco,MR3EL2
1,GR,NULL,NULL,3D,26,19.2,1,NULL,N,1,123.255852,3,NULL,95,75,120,NULL,ROW,15,0.043563663,N,mIP_Images(SW),MR3EL2
1,EP,NULL,NULL,2D,8440,90,1,NULL,N,1,123.255852,3,2,100,100,1447,NULL,COL,90,0.641993238,N,LOWB,MR3EL2
1,GR,SP,NULL,2D,80,5,1,NULL,N,1,123.255852,3,12,50,100,300,NULL,ROW,40,0.023672321,N,LOCALIZER,MR3EL2
3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FA color,MR3EL2
1,EP,NULL,NULL,2D,8440,90,1,NULL,N,1,123.255852,3,2,100,100,1447,NULL,COL,90,0.641993238,N,FA,MR3EL2
1,EP,NULL,NULL,2D,8440,90,1,NULL,N,1,123.255852,3,2,100,100,1447,NULL,COL,90,0.641993238,N,EXP,MR3EL2
1,EP,NULL,NULL,2D,8440,90,1,NULL,N,1,123.255852,3,2,100,100,1447,NULL,COL,90,0.641993238,N,DWI,MR3EL2
1,SE,NULL,NULL,2D,5800,202,11,NULL,N,2,123.255847,3,3,75,100,90,NULL,COL,150,0.610749081,N,Cor T2 3 mm under 24 months,MR3EL2
1,NULL,NULL,IR,3D,2530,1.64,1,1200,N,4,123.255852,3,NULL,100,100,651,NULL,ROW,7,0.130952786,N,cor rfmt mprage,MR3EL2
1,NULL,NULL,NULL,3D,5000,355,147,1800,N,1,123.255857,3,NULL,100.7463,100,789,NULL,ROW,120,0.465788838,Y,cor frmt space flair,MR3EL2
1,SE,NULL,PFP,2D,1500,82,256,NULL,N,1,123.255854,3,3,80,100,601,NULL,ROW,150,1.109715636,N,axial T2 HASTE,MR3EL2
1,SE,NULL,NULL,2D,4290,202,11,NULL,N,2,123.25585,3,3,75,84.375,90,NULL,ROW,150,0.608193177,N,Ax T2 3 mm use for pts under 24 months of age,MR3EL2
1,NULL,NULL,NULL,3D,5000,355,147,1800,N,1,123.255857,3,NULL,100.7463,100,789,NULL,ROW,120,0.465788838,Y,ax rfmt space flair,MR3EL2
1,NULL,NULL,IR,3D,2530,1.64,1,1200,N,4,123.255852,3,NULL,100,100,651,NULL,ROW,7,0.130952786,N,ax rfmt mprage,MR3EL2
1,EP,NULL,NULL,2D,8440,90,1,NULL,N,1,123.255852,3,1.999999979,100,100,1447,NULL,COL,90,0.641993238,N,AX DIFFUSION_30 dir_b=1000,MR3EL2
1,EP,NULL,NULL,2D,8440,90,1,NULL,N,1,123.255852,3,2,100,100,1447,NULL,COL,90,0.641993238,N,ADC,MR3EL2
1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3D_csi_laser_1cc_TE30ms,MR3EL2
1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3D_csi_laser_1cc_TE288ms,MR3EL2
1,SE,SK,NULL,2D,1530.65,122.128,1,0,N,0.53125,63.868551,1.5,4,53.125,100,244.141,200,ROW,90,1.88124,N,Sag T2 SSFE,MR1W1
1,SE,SK,NULL,2D,822.676,116.48,1,0,N,0.5625,63.868551,1.5,4,56.25,100,162.734,200,ROW,90,1.88126,N,Cor T2 SSFE ASSET,MR1W1
1,SE,SK,NULL,2D,1146.94,118.08,1,0,N,0.544444,63.868551,1.5,4,54.4444,80,244.141,190,ROW,90,1.88125,N,Ax T2 SSFE,MR1W1
1,NULL,NONE,NULL,2D,5625,103.8,1,0,N,1,63.854759,1.5,4.5,100,100,1953.12,240,COL,90,0.167509,N,ZERO-B,MR1EL2
1,NULL,NONE,NULL,2D,1500,40,1,0,N,1,63.854747,1.5,4.5,100,100,3906.25,200,COL,60,0.00420375,N,TUMOR PERFUSION,MR1EL2
1,SE,NONE,NULL,2D,1500,35,1,0,N,8,63.854753,1.5,40,100,100,4.88281,220,ROW,90,0.173842,N,SINGLE VOXEL OVER LESION TE=35,MR1EL2
1,SE,NONE,NULL,2D,1500,35,1,0,N,8,63.854743,1.5,40,100,100,4.88281,220,ROW,90,0.173842,N,SINGLE VOXEL NORMAL TISSUE TE=35,MR1EL2
3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SCREENSAVE,MR1EL2
3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SCREENSAVE,MR1EL2
1,GR,NULL,NULL,3D,6.468,2.448,1,NULL,N,1,63.854732,1.5,NULL,100,100,244.1410124,NULL,ROW,65,0.744682,N,SAG fiesta reformat,MR1EL2
1,NULL,NONE,NULL,2D,1500,40,1,0,N,1,63.854747,1.5,4.5,100,100,3906.25,200,COL,60,0.00420375,N,oUCBV_Research,MR1EL2
1,NULL,NONE,NULL,2D,1500,40,1,0,N,1,63.854747,1.5,4.5,100,100,3906.25,200,COL,60,0.00420375,N,oTmax_Research,MR1EL2
1,NULL,NONE,NULL,2D,1500,40,1,0,N,1,63.854747,1.5,4.5,100,100,3906.25,200,COL,60,0.00420375,N,oMTT_Research,MR1EL2
1,NULL,NONE,NULL,2D,1500,40,1,0,N,1,63.854747,1.5,4.5,100,100,3906.25,200,COL,60,0.00420375,N,oCBF_Research,MR1EL2
1,NULL,NONE,NULL,2D,1500,40,1,0,N,1,63.854747,1.5,4.5,100,100,3906.25,200,COL,60,0.00420375,N,K2_research,MR1EL2
3,NULL,NONE,NULL,2D,5625,103.8,1,0,N,1,63.854759,1.5,4.5,100,100,1953.12,240,COL,90,0.167509,N,FA (color),MR1EL2
1,NULL,NONE,NULL,2D,5625,103.8,1,0,N,1,63.854759,1.5,4.5,100,100,1953.12,240,COL,90,0.167509,N,FA,MR1EL2
1,NULL,NONE,NULL,2D,5625,103.8,1,0,N,1,63.854759,1.5,4.5,100,100,1953.12,240,COL,90,0.167509,N,EXP,MR1EL2
1,NULL,NONE,NULL,2D,5625,103.8,1,0,N,1,63.854759,1.5,4.5,100,100,1953.12,240,COL,90,0.167509,N,DWI,MR1EL2
1,GR,NULL,NULL,3D,32,8,1,NULL,N,1,63.854747,1.5,NULL,100,100,40.70309922,NULL,ROW,25,0.0248258,N,CORONAL SPGR POST REFORMAT,MR1EL2
1,GR,NULL,NULL,3D,6.468,2.448,1,NULL,N,1,63.854732,1.5,NULL,100,100,244.1410124,NULL,ROW,65,0.744682,N,coronal  fiesta reformat,MR1EL2
1,NULL,NONE,NULL,2D,1500,40,1,0,N,1,63.854747,1.5,4.5,100,100,3906.25,200,COL,60,0.00420375,N,CCBV_Research,MR1EL2
1,GR,NULL,NULL,3D,32,8,1,NULL,N,1,63.854747,1.5,NULL,100,100,40.70309922,NULL,ROW,25,0.0248258,N,AXIAL SPGR POST REFORMAT,MR1EL2
1,SE,SK,NULL,2D,6333.34,95.48,12,0,N,2,63.854767,1.5,3,100,75,44.375,220,ROW,90,0.6865,N,AX T2 FSE,MR1EL2
1,SE,NONE,FILTERED_GEMS,2D,566.668,13,1,0,N,1,63.854767,1.5,3,100,75,122.109,220,ROW,90,0.724243,N,Ax T1 Pre,MR1EL2
1,SE,NONE,FILTERED_GEMS,2D,566.668,13,1,0,N,1,63.854759,1.5,3,100,75,122.109,220,ROW,90,0.724243,N,Ax T1 POST (2MINS POST INJ),MR1EL2
1,IR,SK,NULL,2D,11002,122.268,1,2200,N,0.5,63.854767,1.5,4,64.5833,100,162.734,220,ROW,90,0.4269,N,AX FLAIR,MR1EL2
1,GR,NULL,NULL,3D,6.468,2.448,1,0,N,1,63.854732,1.5,0.400001,100,100,244.141,180,ROW,65,0.744682,N,Ax FIESTA,MR1EL2
1,NULL,SS,NULL,2D,5000,20,2,0,N,2,63.854756,1.5,4,100,100,652.344,220,ROW,40,0.000800707,N,Ax EPI Susceptibility,MR1EL2
1,NULL,NONE,NULL,2D,5625,103.8,1,0,N,1,63.854759,1.5,4.5,100,100,1953.12,240,COL,90,0.167509,N,Ax DIFF Pedi,MR1EL2
3,NULL,NONE,NULL,2D,1500,40,1,0,N,1,63.854747,1.5,4.5,100,100,3906.25,200,COL,60,0.00420375,N,Autoperf Summary,MR1EL2
1,NULL,NONE,NULL,2D,1500,40,1,0,N,1,63.854747,1.5,4.5,100,100,3906.25,200,COL,60,0.00420375,N,AUTO TTP,MR1EL2
1,NULL,NONE,NULL,2D,5625,103.8,1,0,N,1,63.854759,1.5,4.5,100,100,1953.12,240,COL,90,0.167509,N,ADC,MR1EL2
1,GR,NULL,NULL,3D,32,8,1,0,N,1,63.854747,1.5,1.5,100,100,81.4062,220,ROW,25,0.0248258,N,3D SPGR SAGITTAL (8 Minutes post),MR1EL2
1,NULL,NONE,NULL,2D,7000,101.9,1,0,N,1,63.854722,1.5,4.5,100,100,1953.12,240,COL,90,0.150128,N,ZERO-B,MR1EL2
1,GR,SS,NULL,3D,5.532,2.048,1,0,N,3,63.854639,1.5,0.4,100,100,244.141,240,ROW,65,0.893464,N,T-L-SAG 3D FIESTA Hi Res,MR1EL2
1,GR,SS,NULL,3D,5.532,2.048,1,NULL,N,3,63.854639,1.5,NULL,100,100,244.1410124,NULL,ROW,65,0.893464,N,T-L SPINE  FIESTA CORONAL RFMT,MR1EL2
1,GR,SS,NULL,3D,5.532,2.048,1,NULL,N,3,63.854639,1.5,NULL,100,100,244.1410124,NULL,ROW,65,0.893464,N,T-L SPINE  FIESTA AXIAL RFMT,MR1EL2
1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Screen Save,MR1EL2
1,GR,NULL,NULL,2D,5.072,1.436,1,0,N,1,63.854651,1.5,8,100,100,244.141,320,COL,30,0.132036,N,Sag 3-Plane Loc,MR1EL2
1,GR,NULL,NULL,2D,5.072,1.436,1,0,N,1,63.854768,1.5,8,100,100,244.141,320,COL,30,0.132036,N,Sag 3-Plane Loc,MR1EL2
1,SE,NULL,NULL,2D,383.336,7.592,3,0,N,2,63.854643,1.5,3,100,100,244.141,240,COL,90,0.6767,N,L-Sag T1 FSE Post,MR1EL2
3,NULL,NONE,NULL,2D,7000,101.9,1,0,N,1,63.854722,1.5,4.5,100,100,1953.12,240,COL,90,0.150128,N,FA (color),MR1EL2
1,NULL,NONE,NULL,2D,7000,101.9,1,0,N,1,63.854722,1.5,4.5,100,100,1953.12,240,COL,90,0.150128,N,FA,MR1EL2
1,NULL,NONE,NULL,2D,7000,101.9,1,0,N,1,63.854722,1.5,4.5,100,100,1953.12,240,COL,90,0.150128,N,EXP,MR1EL2
1,NULL,NONE,NULL,2D,7000,101.9,1,0,N,1,63.854722,1.5,4.5,100,100,1953.12,240,COL,90,0.150128,N,DWI,MR1EL2
1,GR,NULL,NULL,3D,32,8,1,NULL,N,1,63.854737,1.5,NULL,100,100,40.70309922,NULL,ROW,25,0.0253813,N,CORONAL SPGR RFMT POST,MR1EL2
1,GR,SS,NULL,3D,5.576,2.068,1,NULL,N,3,63.854709,1.5,NULL,100,100,244.1410124,NULL,ROW,65,0.886413,N,CORONAL C-T FIESTA RFMT,MR1EL2
1,GR,SS,NULL,3D,5.576,2.068,1,0,N,3,63.854709,1.5,0.400001,100,100,244.141,240,ROW,65,0.886413,N,C-T-SAG 3D FIESTA Hi Res,MR1EL2
1,SE,NULL,NULL,2D,600,7.6,3,0,N,2,63.854768,1.5,3,100,100,244.141,240,COL,90,0.6662,N,C-T Sag T1 FSE Post,MR1EL2
1,SE,NULL,NULL,2D,400,7.372,3,0,N,1,63.85462,1.5,3,100,100,244.141,480,COL,90,0.8906,N,C-T Sag T1 FSE Post,MR1EL2
1,GR,NULL,NULL,3D,32,8,1,NULL,N,1,63.854737,1.5,NULL,100,100,40.70309922,NULL,ROW,25,0.0253813,N,AXIAL SPGR RFMT POST,MR1EL2
1,GR,SS,NULL,3D,5.576,2.068,1,NULL,N,3,63.854709,1.5,NULL,100,100,244.1410124,NULL,ROW,65,0.886413,N,AXIAL C-T FIESTA RFMT,MR1EL2
1,SE,SK,NULL,2D,3416.67,95.6,12,0,N,2,63.854725,1.5,3,100,75,44.375,220,COL,90,0.7008,N,AX T2 FSE SFP,MR1EL2
1,SE,SK,NULL,2D,6816.67,95.6,12,0,N,2,63.854725,1.5,3,100,75,44.375,220,ROW,90,0.7023,N,AX T2 FSE,MR1EL2
1,SE,NONE,FILTERED_GEMS,2D,583.336,13,1,0,N,1,63.854725,1.5,3,100,100,122.109,220,ROW,90,0.746913,N,Ax T1 Pre,MR1EL2
1,RM,NONE,NULL,2D,566.668,20,1,0,N,1,63.854737,1.5,3,100,100,122.109,220,ROW,90,0.541103,N,Ax T1 POST (2 MIN POST INJ),MR1EL2
1,IR,SK,NULL,2D,11002,121.9,1,2200,N,0.5,63.854725,1.5,3,64.5833,100,162.734,220,ROW,90,0.4411,N,AX FLAIR,MR1EL2
1,GR,NULL,NULL,3D,6.747,2.492,1,0,N,2,63.854737,1.5,0.400001,100,100,244.141,180,ROW,65,0.732569,N,Ax FIESTA,MR1EL2
1,NULL,SS,NULL,2D,4700,20,2,0,N,2,63.854725,1.5,4,100,100,652.344,220,COL,40,0.000914421,N,Ax EPI Susceptibility,MR1EL2
1,NULL,NONE,NULL,2D,7000,101.9,1,0,N,1,63.854722,1.5,4.5,100,100,1953.12,240,COL,90,0.150128,N,Ax DIFF Pedi,MR1EL2
1,NULL,NONE,NULL,2D,7000,101.9,1,0,N,1,63.854722,1.5,4.5,100,100,1953.12,240,COL,90,0.150128,N,ADC,MR1EL2
1,GR,NULL,NULL,3D,32,8,1,0,N,1,63.854737,1.5,1.5,100,100,81.4062,220,ROW,25,0.0253813,N,3D SPGR SAGITTAL (8 Minutes post),MR1EL2
1,NULL,NONE,NULL,2D,5925,109.4,1,0,N,1,63.854715,1.5,4.5,100,100,1953.12,240,COL,90,0.159863,N,ZERO-B,MR1EL2
1,SE,NONE,NULL,2D,550,16,1,0,N,3,63.854633,1.5,3,100,75,122.109,260,ROW,90,0.660019,N,T-L Sag T1-POST,MR1EL2
1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Screen Save,MR1EL2
1,GR,SS,NULL,3D,6.436,2.416,1,NULL,N,4,63.854684,1.5,NULL,100,90,244.1410124,NULL,ROW,65,0.732897,N,SAG FIESTA RFMT,MR1EL2
1,GR,NULL,NULL,2D,5.136,1.448,1,0,N,1,63.854621,1.5,8,100,100,244.141,280,COL,30,0.124436,N,Sag 3-Plane Loc,MR1EL2
1,GR,NULL,NULL,2D,5.136,1.448,1,0,N,1,63.854699,1.5,8,100,100,244.141,280,COL,30,0.124436,N,Sag 3-Plane Loc,MR1EL2
3,NULL,NONE,NULL,2D,5925,109.4,1,0,N,1,63.854715,1.5,4.5,100,100,1953.12,240,COL,90,0.159863,N,FA (color),MR1EL2
1,NULL,NONE,NULL,2D,5925,109.4,1,0,N,1,63.854715,1.5,4.5,100,100,1953.12,240,COL,90,0.159863,N,FA,MR1EL2
1,NULL,NONE,NULL,2D,5925,109.4,1,0,N,1,63.854715,1.5,4.5,100,100,1953.12,240,COL,90,0.159863,N,EXP,MR1EL2
1,NULL,NONE,NULL,2D,5925,109.4,1,0,N,1,63.854715,1.5,4.5,100,100,1953.12,240,COL,90,0.159863,N,DWI,MR1EL2
1,GR,NULL,NULL,3D,32,8,1,NULL,N,1,63.854684,1.5,NULL,100,100,40.70309922,NULL,ROW,25,0.0242222,N,COR SPGR POST RFMT,MR1EL2
1,GR,SS,NULL,3D,6.436,2.416,1,NULL,N,4,63.854684,1.5,NULL,100,90,244.1410124,NULL,ROW,65,0.732897,N,COR FIESTA RFMT,MR1EL2
1,GR,NULL,FAST_GEMS,2D,150,1.488,1,0,N,1,63.854691,1.5,6,100,100,976.562,300,ROW,70,0.841786,N,Calibration Scan,MR1EL2
1,SE,NULL,NULL,2D,633.336,7.8,3,0,N,2,63.854699,1.5,3,100,100,122.07,240,COL,90,0.6367,N,C-T Sag T1 Post,MR1EL2
1,SE,OSP,NULL,2D,466.668,9,1,0,N,1,63.854699,1.5,3,100,100,122.109,180,COL,90,0.833989,N,C-AX T1 POST,MR1EL2
1,GR,NULL,NULL,3D,32,8,1,NULL,N,1,63.854684,1.5,NULL,100,100,40.70309922,NULL,ROW,25,0.0242222,N,AXIAL SPGR POST RFMT,MR1EL2
1,SE,SK,NULL,2D,6166.67,96.96,12,0,N,2,63.854722,1.5,3,100,75,44.375,220,ROW,90,0.6615,N,AX T2 FSE,MR1EL2
1,SE,NONE,FILTERED_GEMS,2D,566.668,14,1,0,N,1,63.854722,1.5,3,100,100,122.109,220,ROW,90,0.679476,N,Ax T1 Pre,MR1EL2
1,RM,NONE,NULL,2D,500,20,1,0,N,1,63.854715,1.5,3,100,100,122.109,220,ROW,90,0.523884,N,Ax T1 POST (2 MIN POST INJ),MR1EL2
1,RM,NONE,NULL,2D,500,20,1,0,N,1,63.854715,1.5,3,100,100,122.109,220,ROW,90,0.523884,N,Ax Subtracted (9-5),MR1EL2
1,IR,SK,NULL,2D,11002,125.58,1,2200,N,0.5,63.854722,1.5,4,64.5833,100,162.734,220,ROW,90,0.421,N,AX FLAIR,MR1EL2
1,GR,SS,NULL,3D,6.436,2.416,1,0,N,4,63.854684,1.5,0.499999,100,90,244.141,180,ROW,65,0.732897,N,Ax FIESTA,MR1EL2
1,NULL,SS,NULL,2D,5000,20,2,0,N,2,63.854715,1.5,4,100,100,652.344,220,ROW,40,0.000742179,N,Ax EPI Susceptibility,MR1EL2
1,NULL,NONE,NULL,2D,5925,109.4,1,0,N,1,63.854715,1.5,4.5,100,100,1953.12,240,COL,90,0.159863,N,Ax DIFF Pedi,MR1EL2
1,NULL,NONE,NULL,2D,5925,109.4,1,0,N,1,63.854715,1.5,4.5,100,100,1953.12,240,COL,90,0.159863,N,ADC,MR1EL2
1,GR,NULL,NULL,3D,32,8,1,0,N,1,63.854684,1.5,1.5,100,100,81.4062,220,ROW,25,0.0242222,N,3D SPGR SAGITTAL (8 Minutes post),MR1EL2
1,NULL,NONE,NULL,2D,8000,140.3,1,0,N,1,63.868529,1.5,4.5,100,100,1304.69,240,COL,90,0.110015,N,ZERO-B,MR1W1
1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Screen Save,MR1W1
1,SE,SK,NULL,2D,1530.65,116.96,1,0,N,0.53125,63.868532,1.5,4,53.125,100,244.141,240,ROW,90,0.950563,N,Sag T2 SSFE,MR1W1
3,NULL,NONE,NULL,2D,8000,140.3,1,0,N,1,63.868529,1.5,4.5,100,100,1304.69,240,COL,90,0.110015,N,FA (color),MR1W1
1,NULL,NONE,NULL,2D,8000,140.3,1,0,N,1,63.868529,1.5,4.5,100,100,1304.69,240,COL,90,0.110015,N,FA,MR1W1
1,NULL,NONE,NULL,2D,8000,140.3,1,0,N,1,63.868529,1.5,4.5,100,100,1304.69,240,COL,90,0.110015,N,EXP,MR1W1
1,NULL,NONE,NULL,2D,8000,140.3,1,0,N,1,63.868529,1.5,4.5,100,100,1304.69,240,COL,90,0.110015,N,DWI,MR1W1
1,SE,SK,NULL,2D,833.24,122.64,1,0,N,0.5625,63.868532,1.5,4,56.25,100,162.734,220,ROW,90,0.950574,N,Cor T2 SSFE ASSET,MR1W1
1,SE,SK,NULL,2D,1157.51,121.6,1,0,N,0.544444,63.868532,1.5,4,54.4444,80,244.141,220,ROW,90,0.950565,N,Ax T2 SSFE,MR1W1
1,IR,SK,NULL,2D,11002,122.084,1,2200,N,0.5,63.868532,1.5,4,64.5833,100,162.734,220,ROW,90,0.3562,N,AX FLAIR,MR1W1
1,NULL,SS,NULL,2D,5000,22.8,2,0,N,2,63.868526,1.5,4,100,100,488.281,220,COL,40,0.000694166,N,Ax EPI Susceptibility,MR1W1
1,NULL,NONE,NULL,2D,8000,140.3,1,0,N,1,63.868529,1.5,4.5,100,100,1304.69,240,COL,90,0.110015,N,Ax DIFF Pedi,MR1W1
1,NULL,NONE,NULL,2D,8000,140.3,1,0,N,1,63.868529,1.5,4.5,100,100,1304.69,240,COL,90,0.110015,N,ADC,MR1W1
1,NULL,NONE,NULL,2D,5625,112.9,1,0,N,1,63.854769,1.5,4.5,100,100,1953.12,240,COL,90,0.130301,N,ZERO-B,MR1EL2
3,NULL,NONE,NULL,2D,5625,112.9,1,0,N,1,63.854769,1.5,4.5,100,100,1953.12,240,COL,90,0.130301,N,FA (color),MR1EL2
1,NULL,NONE,NULL,2D,5625,112.9,1,0,N,1,63.854769,1.5,4.5,100,100,1953.12,240,COL,90,0.130301,N,FA,MR1EL2
1,NULL,NONE,NULL,2D,5625,112.9,1,0,N,1,63.854769,1.5,4.5,100,100,1953.12,240,COL,90,0.130301,N,EXP,MR1EL2
1,NULL,NONE,NULL,2D,5625,112.9,1,0,N,1,63.854769,1.5,4.5,100,100,1953.12,240,COL,90,0.130301,N,DWI,MR1EL2
1,GR,SS,NULL,3D,25,3.4,1,NULL,N,1,63.854742,1.5,NULL,100,94,69.76560503,NULL,ROW,20,0.810336,Y,COW MIP TUMBLE,MR1EL2
1,GR,SS,NULL,3D,25,3.4,1,NULL,N,1,63.854742,1.5,NULL,100,94,69.76560503,NULL,ROW,20,0.810336,Y,COW MIP ROTATE,MR1EL2
1,GR,NULL,NULL,3D,32,8,1,NULL,N,1,63.854768,1.5,NULL,100,100,40.70309922,NULL,ROW,25,0.0205573,N,COR RFMT SPGR,MR1EL2
1,GR,NULL,FAST_GEMS,2D,150,1.488,1,0,N,1,63.854749,1.5,6,100,100,976.562,300,ROW,70,0.714421,N,Calibration Scan,MR1EL2
1,GR,NULL,NULL,3D,32,8,1,NULL,N,1,63.854768,1.5,NULL,100,100,40.70309922,NULL,ROW,25,0.0205573,N,AXIAL RFMT SPGR,MR1EL2
1,SE,SK,NULL,2D,6783.34,111.16,12,0,N,2,63.854772,1.5,3,100,75,44.375,220,ROW,90,0.4899,N,AX T2 FSE,MR1EL2
1,SE,NONE,FILTERED_GEMS,2D,550,14,1,0,N,1,63.854742,1.5,3,100,100,122.109,220,ROW,90,0.570431,N,Ax T1 Pre,MR1EL2
1,RM,NONE,NULL,2D,716.668,20,1,0,N,1,63.854761,1.5,3,100,100,122.109,220,ROW,90,0.437407,N,Ax T1 POST (2 MIN POST INJ),MR1EL2
1,RM,NONE,NULL,2D,716.668,20,1,0,N,1,63.854761,1.5,3,100,100,122.109,220,ROW,90,0.437407,N,Ax Subtracted (11-9),MR1EL2
1,IR,SK,NULL,2D,11002,125.764,1,2200,N,0.5,63.854772,1.5,4,64.5833,100,162.734,220,ROW,90,0.303,N,AX FLAIR,MR1EL2
1,NULL,SS,NULL,2D,5000,20,2,0,N,2,63.854768,1.5,4,100,100,652.344,220,COL,40,0.000596733,N,Ax EPI Susceptibility,MR1EL2
1,NULL,SS,NULL,2D,5000,20,2,0,N,2,63.854761,1.5,4,100,100,652.344,220,ROW,40,0.000596733,N,Ax EPI Susceptibility,MR1EL2
1,NULL,NONE,NULL,2D,5625,112.9,1,0,N,1,63.854769,1.5,4.5,100,100,1953.12,240,COL,90,0.130301,N,Ax DIFF Pedi,MR1EL2
1,NULL,NONE,NULL,2D,5625,112.9,1,0,N,1,63.854769,1.5,4.5,100,100,1953.12,240,COL,90,0.130301,N,ADC,MR1EL2
1,GR,SS,NULL,3D,25,3.4,1,0,N,1,63.854742,1.5,0.600001,100,94,69.7656,180,ROW,20,0.810336,Y,3DTOF (CHECK RAMP PULSE),MR1EL2
